MissionID;MissionTier;ObjectiveID;IsCustomObjective;CategoricalProgressionId;IsPvpMission;AvailableTerritoryId;RequiredFaction;RequiredFortControlStatus;ReturnToGiverOverride;IsSettlementValidDestination;IsOutpostValidDestination;TaskKillContributionOverride;TaskKillContributionQtyOverride;TerritoryIDOverride;POITagOverride;TaskGiveAndTakeItemOverride;TaskHaveAndReturnItemsOverride;TaskHaveAndReturnItemsQtyOverride;TaskHaveAndReturnItemsDropProbabilityOverride;TaskHaveAndReturnChestDropProbabilityOverride;TaskHaveAndReturnItemsItemsDropVCOverride;LootTagOverride;PauseAndClearLootOnTaskCompleteOverride;TurninDistance;TaskTimerOverride;SuccessGameEventIdOverride;FailureGameEventIdOverride;TitleOverride;DescriptionOverride;ImagePath;MissionGoalType;ProviderDistanceLimit;MinLevel;MaxLevel;RequiredTradeskill;TradeskillLevel;Enabled;DevName;VCLevelRange;RecommendedGroupSize;PatrolDuration;PatrolPoi1;PatrolPoi2;PatrolPoi3;PatrolPoi4;GrantRewardsToOriginTerritory;ReleaseVersionOverride;ReleaseEventTagsOverride;OverrideLocation
FM_C_Raid_0311;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Miststride;5;0;abandoned_farm_village_40303;;;0;0;0;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_C_Raid_0312;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;5;0;corrupted_fort_40315;;;0;0;0;;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;43;48;;0;1;;45;0;0;;;;;false;;;
FM_C_Raid_0313;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;corrupted_camp_40302;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Raid_0314;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;ancient_shrine_40314;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Raid_0315;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;military_camp_40405;;;0;0;0;;;true;;0;Faction+V2_50;FactionMission_Failure;@FactionMission_C_RAID_ELITE_title;@FactionMission_C_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;48;60;;0;1;;50;3;0;;;;;false;;;
FM_C_Raid_0316;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Unhallowed;8;0;abandoned_village_40309;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_RAID_ELITE_title;@FactionMission_C_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Raid_0317;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;ancient_shrine_40312;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_RAID_ELITE_title;@FactionMission_C_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Raid_0318;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Unhallowed;8;0;beastencounter;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_RAID_ELITE_title;@FactionMission_C_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Raid_0319;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;corrupted_fort_40316;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_C_Raid_0320;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;corrupted_fort_40318;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Raid_0321;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;corrupted_fort_40319;;;0;0;0;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Raid_0322;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;corrupted_ritual_40304;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_RAID_ELITE_title;@FactionMission_C_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Raid_0323;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted;8;0;corrupted_ritual_40343;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_RAID_ELITE_title;@FactionMission_C_RAID_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Loot_0301;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_fort_40316;;FM_loot_item_C_1_03;7;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_C_Loot_0302;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;abandoned_village_40308;;FM_loot_item_C_2_03;7;0;100;;;true;;0;FactionV2_41;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;39;44;;0;1;;41;0;0;;;;;false;;;
FM_C_Loot_0303;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;ancient_shrine_40313;;FM_loot_item_C_4_03;6;0;100;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_C_Loot_0304;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;mine_40305;;FM_loot_item_C_5_03;6;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;39;45;;0;1;;42;0;0;;;;;false;;;
FM_C_Loot_0305;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;abandoned_village_40307;;FM_loot_item_C_6_03;5;0;100;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_C_Loot_0306;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;ancient_ruins_40330;;FM_loot_item_C_7_03;4;0;100;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;41;46;;0;1;;43;0;0;;;;;false;;;
FM_C_Loot_0307;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;ancient_bridge_40329;;FM_loot_item_C_12_03;4;0;100;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_C_Loot_0308;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_fort_40317;;FM_loot_item_C_15_03;7;0;100;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_C_Loot_0309;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;ancient_shrine_40311;;FM_loot_item_C_16_03;3;0;100;;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;42;47;;0;1;;44;0;0;;;;;false;;;
FM_C_Loot_0311;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_fort_40315;;FM_loot_item_C_18_03;7;0;100;;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;43;48;;0;1;;45;0;0;;;;;false;;;
FM_C_Loot_0312;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;abandoned_farm_village_40303;;FM_loot_item_C_23_03;7;0;100;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_C_Loot_0313;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;graveyard_40320;;FM_loot_item_C_24_03;5;0;100;;;true;;0;FactionV2_46;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;44;49;;0;1;;46;0;0;;;;;false;;;
FM_C_Loot_0314;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_camp_40302;;FM_loot_item_C_25_03;4;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Loot_0315;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_fort_40318;;FM_loot_item_C_26_03;7;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Loot_0316;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;ancient_shrine_40314;;FM_loot_item_C_27_03;3;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Loot_0317;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;beastencounter;;FM_loot_item_C_28_03;8;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_LOOT_ELITE_title;@FactionMission_C_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Loot_0318;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;military_camp_40405;;FM_loot_item_C_29_03;7;0;100;;;true;;0;Faction+V2_50;FactionMission_Failure;@FactionMission_C_LOOT_ELITE_title;@FactionMission_C_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;48;60;;0;1;;50;3;0;;;;;false;;;
FM_C_Loot_0319;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_ritual_40304;;FM_loot_item_C_30_03;5;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_LOOT_ELITE_title;@FactionMission_C_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Loot_0320;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;abandoned_village_40309;;FM_loot_item_C_1_03;7;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_LOOT_ELITE_title;@FactionMission_C_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Loot_0321;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;ancient_shrine_40312;;FM_loot_item_C_2_03;7;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_LOOT_ELITE_title;@FactionMission_C_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Loot_0322;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_fort_40319;;FM_loot_item_C_3_03;7;0;100;;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;47;52;;0;1;;49;0;0;;;;;false;;;
FM_C_Loot_0323;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;corrupted_ritual_40343;;FM_loot_item_C_4_03;4;0;100;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_LOOT_ELITE_title;@FactionMission_C_LOOT_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;58;60;;0;1;;60;3;0;;;;;false;;;
FM_C_Loot_0324;1;FM_loot_location;false;;false;3;Covenant;0;true;false;false;;0;0;greatcleavesouthwall_40301;;FM_loot_item_C_5_03;7;0;100;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_C_LOOT_title;@FactionMission_C_LOOT_desc;LyShineUI\Images\MissionImages\missionImage_mine1.png;Loot;0;40;45;;0;1;;42;0;0;;;;;false;;;
FM_C_Hunt_0301;1;FM_huntx_location;false;;false;3;Covenant;0;true;false;false;Mountain_Lion_03GC05;3;0;greatcleave5;;FM_hunt_item_1_03;3;100;0;Mountain_Lion_03GC05;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;41;46;Skinning;100;1;;43;0;0;;;;;false;;;9231 7596 473
FM_C_Hunt_0302;1;FM_huntx_location;false;;false;3;Covenant;0;true;false;false;Wolf_White_03GC06;3;0;greatcleave6;;FM_hunt_item_2_03;3;100;0;Wolf_White_03GC06;;true;;0;FactionV2_41;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;39;44;Skinning;100;1;;41;0;0;;;;;false;;;9561 6957 271
FM_C_Hunt_0303;1;FM_huntx_anywhere;false;;false;3;Covenant;0;true;false;false;Goat_Mountain_03GC10;3;0;greatcleave10;;FM_hunt_item_3_03;3;100;0;Goat_Mountain_03GC10;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_goat.png;Hunt;0;41;46;Skinning;100;1;;43;0;0;;;;;false;;;10042 7367 406
FM_C_Hunt_0304;1;FM_huntx_location;false;;false;3;Covenant;0;true;false;false;Elk_Stag_Strange_03GC04;1;0;greatcleave4;;FM_hunt_item_4_03;1;100;0;Elk_Stag_Strange_03GC04;;true;;0;FactionV2_48;FactionMission_Failure;@FactionMission_C_TROPHYHUNT_title;@FactionMission_C_TROPHYHUNT_desc;LyShineUI\Images\MissionImages\missionImage_elk.png;Hunt;0;46;51;Skinning;115;1;;48;0;0;;;;;false;;;
FM_C_Hunt_0306;1;FM_huntx_location;false;;false;3;Covenant;0;true;false;false;Wolf_White_03GC04;3;0;greatcleave7;;FM_hunt_item_6_03;3;100;0;Wolf_White_03GC04;;true;;0;FactionV2_49;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;47;52;Skinning;115;1;;49;0;0;;;;;false;;;9587 7680 330
FM_C_Hunt_0307;1;FM_huntx_anywhere;false;;false;3;Covenant;0;true;false;false;Wolf_Black_03GC02;3;0;greatcleave2;;FM_hunt_item_7_03;3;100;0;Wolf_Black_03GC02;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_wolf.png;Hunt;0;42;47;Skinning;100;1;;44;0;0;;;;;false;;;8955 7299 403
FM_C_Hunt_0308;1;FM_huntx_anywhere;false;;false;3;Covenant;0;true;false;false;Sheep_Eastern_03GC02;3;0;greatcleave1;;FM_hunt_item_8_03;3;100;0;Sheep_Eastern_03GC02;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_sheep.png;Hunt;0;43;48;Skinning;100;1;;45;0;0;;;;;false;;;8876 6998 435
FM_C_Hunt_0309;1;FM_huntx_location;false;;false;3;Covenant;0;true;false;false;Lynx_03GC10;3;0;greatcleave10;;FM_hunt_item_9_03;3;100;0;Lynx_03GC10;;true;;0;FactionV2_44;FactionMission_Failure;@FactionMission_C_HUNT_title;@FactionMission_C_HUNT_desc;LyShineUI\Images\MissionImages\missionImage_lynx.png;Hunt;0;42;47;Skinning;100;1;;44;0;0;;;;;false;;;10024 7129 407
FM_C_Hunt_0310;1;FM_huntx_location;false;;false;3;Covenant;0;true;false;false;Alligator_Strange_Named_03GC02;1;0;greatcleave2;;FM_hunt_item_5_05;1;100;0;Alligator_Strange_Named_03GC02;;true;;0;FactionV2_45;FactionMission_Failure;@FactionMission_C_TROPHYHUNT_title;@FactionMission_C_TROPHYHUNT_desc;LyShineUI\Images\MissionImages\missionImage_alligator.png;Hunt;0;43;48;Skinning;100;1;;45;0;0;;;;;false;;;
FM_C_Ass_0301;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Risen_Corruption_Entity_Named_03GC07;1;0;mine_40305;;;0;0;0;;;true;;0;FactionV2_43;FactionMission_Failure;@FactionMission_C_ASSASSINATE_title;@FactionMission_C_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;41;46;;0;1;;43;0;0;;;;;false;;;9762.642 7719.162 369.787
FM_C_Ass_0302;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Withered_Grunt_Named_03GC01;1;0;abandoned_farm_village_40303;;;0;0;0;;;true;;0;FactionV2_48;FactionMission_Failure;@FactionMission_C_ASSASSINATE_title;@FactionMission_C_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_withered1.png;Raid;0;46;51;;0;1;;48;0;0;;;;;false;;;9040.080 6722.243 435.872
FM_C_Ass_0303;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Damned_Rifleman_Female_Named_03GC06;1;0;greatcleavesouthwall_40301;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_C_ASSASSINATE_title;@FactionMission_C_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;9478.552 6881.756 283.208
FM_C_Ass_0304;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Damned_Acolyte_Named_03GC08;1;0;;;;0;0;0;;;true;;0;FactionV2_50;FactionMission_Failure;@FactionMission_C_ASSASSINATE_title;@FactionMission_C_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;48;53;;0;0;;50;0;0;;;;;false;;;9566.591 7257.132 292.122
FM_C_Ass_0305;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Damned_Rifleman_Male_Named_03GC06;1;0;abandoned_village_40308;;;0;0;0;;;true;;0;FactionV2_42;FactionMission_Failure;@FactionMission_C_ASSASSINATE_title;@FactionMission_C_ASSASSINATE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;40;45;;0;1;;42;0;0;;;;;false;;;9569 7266 293
FM_C_Ass_0306;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Damned_LongSwordsman_Commander_Named_03GC09_ELITE;1;0;military_camp_40405;;;0;0;0;;;true;;0;Faction+V2_50;FactionMission_Failure;@FactionMission_C_ASSASSINATE_ELITE_title;@FactionMission_C_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;48;60;;0;1;;50;3;0;;;;;false;;;9460.5 8324 432
FM_C_Ass_0307;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Corrupted_Ogre_Named_03GC03_ELITE;1;0;beastencounter;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_ASSASSINATE_ELITE_title;@FactionMission_C_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;7987 7775 523
FM_C_Ass_0308;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Tendril_Corruption_03GC03_Named_ELITE;1;0;ancient_shrine_40312;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_ASSASSINATE_ELITE_title;@FactionMission_C_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;8675 7707 639
FM_C_Ass_0309;1;FM_killx_location;false;;false;3;Covenant;0;true;false;false;Damned_Priest_Named_03GC03_ELITE;1;0;ancient_shrine_40312;;;0;0;0;;;true;;0;Faction+V2_60;FactionMission_Failure;@FactionMission_C_ASSASSINATE_ELITE_title;@FactionMission_C_ASSASSINATE_ELITE_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;58;60;;0;1;;60;3;0;;;;;false;;;8700 7755 652
FM_C_Raid_0401;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Ancient;8;0;ancient_ruins_40223;;;0;0;0;;;true;;0;FactionV2_10;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;10;13;;0;0;;10;0;0;;;;;false;;;
FM_C_Raid_0402;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Lost;8;0;undead_bastion_40227;;;0;0;0;;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;10;15;;0;1;;12;0;0;;;;;false;;;
FM_C_Raid_0403;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Lost;8;0;undead_bastion_40207;;;0;0;0;;;true;;0;FactionV2_12;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;10;15;;0;1;;12;0;0;;;;;false;;;
FM_C_Raid_0404;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Lost;8;0;undead_bastion_50232;;;0;0;0;;;true;;0;FactionV2_13;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;11;16;;0;1;;13;0;0;;;;;false;;;
FM_C_Raid_0405;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Lost;8;0;abandoned_village_40266;;;0;0;0;;;true;;0;FactionV2_16;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;14;19;;0;1;;16;0;0;;;;;false;;;
FM_C_Raid_0406;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Corrupted;8;0;mine_40203;;;0;0;0;;;true;;0;FactionV2_15;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;13;18;;0;1;;15;0;0;;;;;false;;;
FM_C_Raid_0407;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Corrupted;8;0;cave_40224;;;0;0;0;;;true;;0;FactionV2_16;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;14;19;;0;1;;16;0;0;;;;;false;;;
FM_C_Raid_0408;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Corrupted;8;0;cave_40247;;;0;0;0;;;true;;0;FactionV2_17;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_corrupted2.png;Raid;0;15;20;;0;1;;17;0;0;;;;;false;;;
FM_C_Raid_0409;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Lost;8;0;abandoned_fishing_village_40246;;;0;0;0;;;true;;0;FactionV2_18;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_undead1.png;Raid;0;16;21;;0;1;;18;0;0;;;;;false;;;
FM_C_Raid_0410;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Ancient;4;0;ancient_tower_40217;;;0;0;0;;;true;;0;FactionV2_20;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;18;23;;0;1;;20;0;0;;;;;false;;;
FM_C_Raid_0411;1;FM_killx_location;false;;false;4;Covenant;0;true;false;false;Ancient;6;0;ancient_tower_40219;;;0;0;0;;;true;;0;FactionV2_20;FactionMission_Failure;@FactionMission_C_RAID_title;@FactionMission_C_RAID_desc;LyShineUI\Images\MissionImages\missionImage_ancient1.png;Raid;0;18;23;;0;1;;20;0;0;;;;;false;;;
