GatherableID;DisplayName;GatheringAction;GatheringType;FinalLootTable;LootTableDefaultMaterial;MinRespawnRate;MaxRespawnRate;Tradeskill;RequiredTradeskillLevel;DepletedGatherableID;BaseGatherTime;WaitForImpact;Restriction;AlignGatherer;GameEventID;ItemRestrictionId;ItemRestrictionQuantity;ResetGatherTimeOnEndInteraction;IsLootContainer;IsDynamicPoiTarget;RequireLootItems;IconTypeUnlock;IgnoreObstructions;RequireControllingFaction;AddedStatusEffect;RequiredStatusEffect;ConsumedStatusEffect;NumRequiredToGather
GoldMedium_Dungeon;@GoldMedium_DisplayName;Mining;Mining;Gold_Medium;;64000;64000;Mining;45;0;95;true;ToolRequired;true;Gather_MiningT8;;;false;false;false;;Gold;false;false;;;;0
GoldLarge_Dungeon;@GoldLarge_DisplayName;Mining;Mining;Gold_Large;;64000;64000;Mining;45;0;120;true;ToolRequired;true;Gather_MiningT9;;;false;false;false;;Gold;false;false;;;;0
OreVeinSmall_Dungeon;@OreVeinSmall_DisplayName;Mining;Mining;OreVeinFinishSmall;;64000;64000;Mining;0;0;15;true;ToolRequired;true;Gather_MiningT4;;;false;false;false;;;false;false;;;;0
OreVeinMedium_Dungeon;@OreVeinMedium_DisplayName;Mining;Mining;OreVeinFinishMedium;;64000;64000;Mining;0;0;25;true;ToolRequired;true;Gather_MiningT5;;;false;false;false;;;false;false;;;;0
OreVeinLarge_Dungeon;@OreVeinLarge_DisplayName;Mining;Mining;OreVeinFinishLarge;;64000;64000;Mining;0;0;35;true;ToolRequired;true;Gather_MiningT6;;;false;false;false;;;false;false;;;;0
OreVeinStarmetalSmall_Dungeon;@StarmetalSmall_DisplayName;Mining;Mining;StarmetalOreVeinFinishSmall;;64000;64000;Mining;100;0;70;true;ToolRequired;true;Gather_MiningT10;;;false;false;false;;Starmetal;false;false;;;;0
OreVeinStarmetalMedium_Dungeon;@StarmetalMedium_DisplayName;Mining;Mining;StarmetalOreVeinFinishMedium;;64000;64000;Mining;100;0;95;true;ToolRequired;true;Gather_MiningT11;;;false;false;false;;Starmetal;false;false;;;;0
OreVeinStarmetalLarge_Dungeon;@StarmetalLarge_DisplayName;Mining;Mining;StarmetalOreVeinFinishLarge;;64000;64000;Mining;100;0;120;true;ToolRequired;true;Gather_MiningT12;;;false;false;false;;Starmetal;false;false;;;;0
OreVeinOrichalcumSmall_Dungeon;@OrichalcumSmall_DisplayName;Mining;Mining;OrichalcumOreVeinFinishSmall;;64000;64000;Mining;175;0;85;true;ToolRequired;true;Gather_MiningT13;;;false;false;false;;Orichalcum;false;false;;;;0
OreVeinOrichalcumMedium_Dungeon;@OrichalcumMedium_DisplayName;Mining;Mining;OrichalcumOreVeinFinishMedium;;64000;64000;Mining;175;0;110;true;ToolRequired;true;Gather_MiningT14;;;false;false;false;;Orichalcum;false;false;;;;0
OreVeinOrichalcumLarge_Dungeon;@OrichalcumLarge_DisplayName;Mining;Mining;OrichalcumOreVeinFinishLarge;;64000;64000;Mining;175;0;135;true;ToolRequired;true;Gather_MiningT15;;;false;false;false;;Orichalcum;false;false;;;;0
PlatinumSmall_Dungeon;@PlatinumSmall_DisplayName;Mining;Mining;Platinum_Small;;64000;64000;Mining;110;0;85;true;ToolRequired;true;Gather_MiningT10;;;false;false;false;;Platinum;false;false;;;;0
PlatinumMedium_Dungeon;@PlatinumMedium_DisplayName;Mining;Mining;Platinum_Medium;;64000;64000;Mining;110;0;110;true;ToolRequired;true;Gather_MiningT11;;;false;false;false;;Platinum;false;false;;;;0
PlatinumLarge_Dungeon;@PlatinumLarge_DisplayName;Mining;Mining;Platinum_Large;;64000;64000;Mining;110;0;135;true;ToolRequired;true;Gather_MiningT12;;;false;false;false;;Platinum;false;false;;;;0
Cactus_Tree_Tiny;@Cactus_Tree_Tiny_DisplayName;Chopping;Chopping;TreeTiny;;420;600;Logging;0;0;5;true;ToolRequired;true;Gather_LoggingT1;;;false;false;false;;;false;false;;;;0
Cactus_Tree_Small;@Cactus_Tree_Small_DisplayName;Chopping;Chopping;TreeSmall;;504;720;Logging;0;0;15;true;ToolRequired;true;Gather_LoggingT2;;;false;false;false;;;false;false;;;;0
Cactus_Tree_Medium;@Cactus_Tree_Medium_DisplayName;Chopping;Chopping;TreeMedium;;630;900;Logging;0;0;25;true;ToolRequired;true;Gather_LoggingT3;;;false;false;false;;;false;false;;;;0
Cactus_Tree_Large;@Cactus_Tree_Large_DisplayName;Chopping;Chopping;TreeLarge;;714;1020;Logging;50;0;35;true;ToolRequired;true;Gather_LoggingT4;;;false;false;false;;;false;false;;;;0
Cactus_Tree_Huge;@Cactus_Tree_Huge_DisplayName;Chopping;Chopping;TreeHuge;;840;1200;Logging;50;0;45;true;ToolRequired;true;Gather_LoggingT5;;;false;false;false;;;false;false;;;;0
Cactus_Bush_Tiny;@Cactus_Bush_Tiny_DisplayName;Chopping;Chopping;BushXSmall;;60;90;Logging;0;0;5;true;ToolRequired;true;Gather_LoggingT1;;;false;false;false;;;false;false;;;;0
Cactus_Bush_Small;@Cactus_Bush_Small_DisplayName;Chopping;Chopping;BushSmall;;60;90;Logging;0;0;15;true;ToolRequired;true;Gather_LoggingT2;;;false;false;false;;;false;false;;;;0
Cactus_Bush_Medium;@Cactus_Bush_Medium_DisplayName;Chopping;Chopping;BushMedium;;60;90;Logging;0;0;25;true;ToolRequired;true;Gather_LoggingT3;;;false;false;false;;;false;false;;;;0
Cactus_Bush_Large;@Cactus_Bush_Large_DisplayName;Chopping;Chopping;BushLarge;;60;90;Logging;0;0;35;true;ToolRequired;true;Gather_LoggingT4;;;false;false;false;;;false;false;;;;0
Cactus_Bush_Huge;@Cactus_Bush_Huge_DisplayName;Chopping;Chopping;BushHuge;;60;90;Logging;0;0;45;true;ToolRequired;true;Gather_LoggingT5;;;false;false;false;;;false;false;;;;0
