TaskID;Type;FailOnCondition;StayActive;TargetQty;ItemName;ItemDropVC;ItemDropProbability;ChestDropProbability;EnforceLocationRequirement;TerritoryID;POITag;LootTag;PauseAndClearLootOnTaskComplete;AwardOnlyOnce;ShouldCheckPoints;GuranteedDropAttempts;TargetThreshold;CraftingRecipeId;CraftAnyRecipe;InteractTag;UIScreenTag;TriggerAreaType;KillEnemyType;KillEnemyWeaponID;Duration;TaskBuySellType;IsPurchaseOrEarn;IsExactMatch;UseTypeAffix;TypeAffix;UseMatAffix;MatAffix;UseMagicAffix;MagicAffix;MapMarkerMapIcon;MapMarkerTitleLocTag;MapMarkerDescriptionLocTag;MapMarkerWorldPositionX;MapMarkerWorldPositionY;MapMarkerWorldDistanceThreshold;UseLargeItemDisplay;TP_TargetTag;TP_DescriptionTag;TargetDescriptionTaskId;OverrideLocation;TP_StayComplete;IsHidden;CompletedNotificationId;GridLayout;CommunityGoalTag;HideChildren;TriggerAnalyticsEvent;SubTask1;SubTask2;SubTask3;SubTask4;SubTask5
FM_C_0209_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_C_0209_leg_A_task;FM_C_0209_leg_B_task;FM_C_0209_leg_C_task;;
FM_C_0209_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;cave_40229;;true;false;false;;;;;;;;Bronzeroot;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_C_0209_leg_B_task;TaskKillContribution;;0;6;;;0;0;true;;cave_40248;;true;false;false;;;;;;;;Bronzeroot;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_C_0209_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;green_defile_40268;;true;false;false;;;;;;;;Bronzeroot;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_C_0210_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_C_0210_tasks_first_container;M_ReturnToGiver;;;
FM_C_0210_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_C_0210_leg_A_task;FM_C_0210_leg_B_task;FM_C_0210_leg_C_task;;
FM_C_0210_leg_A_task;TaskKillContribution;;0;8;;;0;0;true;;corrupted_camp_40335;;true;false;false;;;;;;;;Corrupted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_C_0210_leg_B_task;TaskKillContribution;;0;8;;;0;0;true;;mine_40306;;true;false;false;;;;;;;;Corrupted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_C_0210_leg_C_task;TaskKillContribution;;0;8;;;0;0;true;;corrupted_camp_40336;;true;false;false;;;;;;;;Corrupted;;;;;;;;;;;;;;;;;;0;;@objective_mission_kill_generic_at_POI;;;;;;;;;;;;;;
FM_0261_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0261_tasks_first_container;M_ReturnToGiver;;;
FM_0261_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0261_leg_A_task;FM_0261_leg_B_task;FM_0261_leg_C_task;;
FM_0261_leg_A_task;TaskHaveAndReturnItems;;0;6;FM_loot_item_1_02;;0;100;true;;abandoned_village_40254;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0261_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_2_02;;0;100;true;;abandoned_village_40328;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0261_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_3_02;;0;100;true;;abandoned_village_40310;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0262_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0262_tasks_first_container;M_ReturnToGiver;;;
FM_0262_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0262_leg_A_task;FM_0262_leg_B_task;FM_0262_leg_C_task;;
FM_0262_leg_A_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_4_02;;0;100;true;;abandoned_village_40256;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0262_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_5_02;;0;100;true;;abandoned_village_40260;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0262_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_6_02;;0;100;true;;lumbermill_40202;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0263_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0263_tasks_first_container;M_ReturnToGiver;;;
FM_0263_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0263_leg_A_task;FM_0263_leg_B_task;FM_0263_leg_C_task;;
FM_0263_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_7_02;;0;100;true;;lumbermill_40202;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0263_leg_B_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_8_02;;0;100;true;;abandoned_village_40258;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0263_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_9_02;;0;100;true;;abandoned_village_40257;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0264_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0264_tasks_first_container;M_ReturnToGiver;;;
FM_0264_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0264_leg_A_task;FM_0264_leg_B_task;FM_0264_leg_C_task;;
FM_0264_leg_A_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_10_02;;0;100;true;;abandoned_village_40260;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0264_leg_B_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_11_02;;0;100;true;;abandoned_village_40261;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0264_leg_C_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_12_02;;0;100;true;;abandoned_village_40262;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0265_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0265_tasks_first_container;M_ReturnToGiver;;;
FM_0265_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0265_leg_A_task;FM_0265_leg_B_task;FM_0265_leg_C_task;;
FM_0265_leg_A_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_13_02;;0;100;true;;abandoned_village_40263;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0265_leg_B_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_14_02;;0;100;true;;abandoned_village_40264;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0265_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_15_02;;0;100;true;;graveyard_40327;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0266_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0266_tasks_first_container;M_ReturnToGiver;;;
FM_0266_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0266_leg_A_task;FM_0266_leg_B_task;FM_0266_leg_C_task;;
FM_0266_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_16_02;;0;100;true;;abandoned_village_40257;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0266_leg_B_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_17_02;;0;100;true;;abandoned_village_40258;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0266_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_18_02;;0;100;true;;abandoned_village_40259;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0267_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0267_tasks_first_container;M_ReturnToGiver;;;
FM_0267_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0267_leg_A_task;FM_0267_leg_B_task;FM_0267_leg_C_task;;
FM_0267_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_19_02;;0;100;true;;abandoned_village_40249;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0267_leg_B_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_20_02;;0;100;true;;abandoned_farm_village_40251;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0267_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_21_02;;0;100;true;;abandoned_village_40252;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0268_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0268_tasks_first_container;M_ReturnToGiver;;;
FM_0268_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0268_leg_A_task;FM_0268_leg_B_task;FM_0268_leg_C_task;;
FM_0268_leg_A_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_22_02;;0;100;true;;abandoned_village_40250;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0268_leg_B_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_23_02;;0;100;true;;abandoned_village_40249;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0268_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_24_02;;0;100;true;;abandoned_village_40252;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0269_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0269_tasks_first_container;M_ReturnToGiver;;;
FM_0269_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0269_leg_A_task;FM_0269_leg_B_task;FM_0269_leg_C_task;;
FM_0269_leg_A_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_25_02;;0;100;true;;cave_40229;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0269_leg_B_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_26_02;;0;100;true;;cave_40248;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0269_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_27_02;;0;100;true;;green_defile_40268;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0270_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_0270_tasks_first_container;M_ReturnToGiver;;;
FM_0270_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_0270_leg_A_task;FM_0270_leg_B_task;FM_0270_leg_C_task;;
FM_0270_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_28_02;;0;100;true;;corrupted_camp_40335;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0270_leg_B_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_29_02;;0;100;true;;soulwarden_camp_50392;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_0270_leg_C_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_30_02;;0;100;true;;cave_40321;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0261_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0261_tasks_first_container;M_ReturnToGiver;;;
FM_S_0261_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0261_leg_A_task;FM_S_0261_leg_B_task;FM_S_0261_leg_C_task;;
FM_S_0261_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_1_02;;0;100;true;;abandoned_village_40254;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0261_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_2_02;;0;100;true;;abandoned_village_40328;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0261_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_3_02;;0;100;true;;abandoned_village_40310;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0262_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0262_tasks_first_container;M_ReturnToGiver;;;
FM_S_0262_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0262_leg_A_task;FM_S_0262_leg_B_task;FM_S_0262_leg_C_task;;
FM_S_0262_leg_A_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_4_02;;0;100;true;;abandoned_village_40256;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0262_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_5_02;;0;100;true;;abandoned_village_40260;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0262_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_6_02;;0;100;true;;lumbermill_40202;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0263_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0263_tasks_first_container;M_ReturnToGiver;;;
FM_S_0263_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0263_leg_A_task;FM_S_0263_leg_B_task;FM_S_0263_leg_C_task;;
FM_S_0263_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_7_02;;0;100;true;;lumbermill_40202;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0263_leg_B_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_8_02;;0;100;true;;abandoned_village_40258;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0263_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_9_02;;0;100;true;;abandoned_village_40257;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0264_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0264_tasks_first_container;M_ReturnToGiver;;;
FM_S_0264_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0264_leg_A_task;FM_S_0264_leg_B_task;FM_S_0264_leg_C_task;;
FM_S_0264_leg_A_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_10_02;;0;100;true;;abandoned_village_40260;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0264_leg_B_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_11_02;;0;100;true;;abandoned_village_40261;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0264_leg_C_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_12_02;;0;100;true;;abandoned_village_40262;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0265_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0265_tasks_first_container;M_ReturnToGiver;;;
FM_S_0265_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0265_leg_A_task;FM_S_0265_leg_B_task;FM_S_0265_leg_C_task;;
FM_S_0265_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_13_02;;0;100;true;;abandoned_village_40263;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0265_leg_B_task;TaskHaveAndReturnItems;;0;5;FM_loot_item_14_02;;0;100;true;;abandoned_village_40264;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0265_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_15_02;;0;100;true;;graveyard_40327;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0266_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0266_tasks_first_container;M_ReturnToGiver;;;
FM_S_0266_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0266_leg_A_task;FM_S_0266_leg_B_task;FM_S_0266_leg_C_task;;
FM_S_0266_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_16_02;;0;100;true;;abandoned_village_40257;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0266_leg_B_task;TaskHaveAndReturnItems;;0;1;FM_loot_item_17_02;;0;100;true;;abandoned_village_40258;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0266_leg_C_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_18_02;;0;100;true;;abandoned_village_40259;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0267_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0267_tasks_first_container;M_ReturnToGiver;;;
FM_S_0267_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0267_leg_A_task;FM_S_0267_leg_B_task;FM_S_0267_leg_C_task;;
FM_S_0267_leg_A_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_19_02;;0;100;true;;abandoned_village_40249;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0267_leg_B_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_20_02;;0;100;true;;abandoned_farm_village_40251;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0267_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_21_02;;0;100;true;;abandoned_village_40252;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0268_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0268_tasks_first_container;M_ReturnToGiver;;;
FM_S_0268_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0268_leg_A_task;FM_S_0268_leg_B_task;FM_S_0268_leg_C_task;;
FM_S_0268_leg_A_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_22_02;;0;100;true;;abandoned_village_40250;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0268_leg_B_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_23_02;;0;100;true;;abandoned_village_40249;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0268_leg_C_task;TaskHaveAndReturnItems;;0;2;FM_loot_item_24_02;;0;100;true;;abandoned_village_40252;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0269_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0269_tasks_first_container;M_ReturnToGiver;;;
FM_S_0269_tasks_first_container;SimpleTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;1;;;;;;FM_S_0269_leg_A_task;FM_S_0269_leg_B_task;FM_S_0269_leg_C_task;;
FM_S_0269_leg_A_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_25_02;;0;100;true;;cave_40229;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0269_leg_B_task;TaskHaveAndReturnItems;;0;3;FM_loot_item_26_02;;0;100;true;;cave_40248;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0269_leg_C_task;TaskHaveAndReturnItems;;0;7;FM_loot_item_27_02;;0;100;true;;green_defile_40268;;true;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;@objective_mission_loot_chests_generic_at_POI;;;;;;;;;;;;;;
FM_S_0270_container;ConsecutiveTaskContainer;;0;0;;;0;0;false;;;;false;false;false;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;FM_S_0270_tasks_first_container;M_ReturnToGiver;;;
